,A,B,C,D,E,F,freq1,freq2,freq3,freq4,freq5,freq6,freq7,freq8,freq9,freq10,AB,BC,CD,DE,EF,FA,AC,BD,CE,DF,EA,FB,AD,BE,CF,pedge00,pedge11,pnode,hnodes,lnodes,Unnamed: 0,freq_total,EC,FD
123,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,1.0,0.0,0,0,0,0,1,5.0,0.0,3.0,1.0,5.0,,,,
124,0,1,1,1,1,1,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,0.0,5.0,0.0,5.0,1.0,,,,
125,1,0,1,1,1,1,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,0.0,5.0,0.0,5.0,1.0,,,,
126,1,1,0,1,1,1,3.0,9.0,12.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,0.0,5.0,0.0,5.0,1.0,,,,
127,1,1,1,0,1,1,2.0,18.0,13.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,0.0,4.0,0.0,5.0,1.0,,,,
128,1,1,1,1,0,1,1.0,13.0,15.0,3.0,2.0,1.0,0.0,2.0,0.0,1.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,0.0,4.0,0.0,5.0,1.0,,,,
129,1,1,1,1,1,0,2.0,7.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,0.0,5.0,0.0,5.0,1.0,,,,
130,1,1,1,1,0,0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,1.0,3.0,0.0,4.0,2.0,,,,
131,1,1,1,0,1,0,34.0,140.0,177.0,127.0,32.0,4.0,0.0,0.0,0.0,1.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,0.0,2.0,0.0,4.0,2.0,,,,
132,1,1,1,0,0,1,160.0,796.0,680.0,278.0,41.0,5.0,0.0,3.0,0.0,2.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,0.0,1.0,0.0,4.0,2.0,,,,
133,1,1,0,1,1,0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,1.0,4.0,0.0,4.0,2.0,,,,
134,1,1,0,1,0,1,21.0,141.0,211.0,99.0,42.0,4.0,0.0,0.0,0.0,2.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,0.0,2.0,0.0,4.0,2.0,,,,
135,1,1,0,0,1,1,0.0,2.0,3.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,1.0,3.0,0.0,4.0,2.0,,,,
136,1,0,1,1,1,0,15.0,44.0,68.0,48.0,11.0,2.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,0.0,3.0,0.0,4.0,2.0,,,,
137,1,0,1,1,0,1,0.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,1.0,3.0,0.0,4.0,2.0,,,,
138,1,0,1,0,1,1,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,1.0,3.0,0.0,4.0,2.0,,,,
139,1,0,0,1,1,1,8.0,53.0,46.0,41.0,9.0,0.0,0.0,0.0,0.0,3.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,0.0,3.0,0.0,4.0,2.0,,,,
140,0,1,1,1,1,0,10.0,39.0,60.0,41.0,9.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,0.0,3.0,0.0,4.0,2.0,,,,
141,0,1,1,1,0,1,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,1.0,3.0,0.0,4.0,2.0,,,,
142,0,1,1,0,1,1,0.0,1.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,1.0,3.0,0.0,4.0,2.0,,,,
143,0,1,0,1,1,1,9.0,41.0,60.0,28.0,7.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,0.0,3.0,0.0,4.0,2.0,,,,
144,0,0,1,1,1,1,8.0,24.0,21.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,0.0,3.0,0.0,4.0,2.0,,,,
145,1,1,1,0,0,0,242.0,1191.0,1515.0,777.0,166.0,14.0,2.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,1.0,0.0,0.0,3.0,3.0,,,,
146,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,2.0,2.0,1.0,3.0,3.0,,,,
147,1,1,0,0,1,0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,2.0,2.0,1.0,3.0,3.0,,,,
148,1,1,0,0,0,1,215.0,1243.0,1511.0,820.0,172.0,18.0,2.0,3.0,0.0,8.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,1.0,0.0,0.0,3.0,3.0,,,,
149,1,0,1,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,2.0,2.0,0.0,3.0,3.0,,,,
150,1,0,1,0,1,0,12.0,104.0,190.0,136.0,29.0,2.0,0.0,0.0,0.0,2.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,1.0,1.0,0.0,3.0,3.0,,,,
151,1,0,1,0,0,1,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,2.0,1.0,1.0,3.0,3.0,,,,
152,1,0,0,1,1,0,2.0,8.0,10.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,1.0,2.0,0.0,3.0,3.0,,,,
153,1,0,0,1,0,1,17.0,96.0,187.0,134.0,32.0,2.0,1.0,0.0,0.0,1.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,1.0,1.0,0.0,3.0,3.0,,,,
154,1,0,0,0,1,1,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,2.0,2.0,0.0,3.0,3.0,,,,
155,0,1,1,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,2.0,2.0,0.0,3.0,3.0,,,,
156,0,1,1,0,1,0,14.0,99.0,175.0,134.0,44.0,4.0,1.0,2.0,0.0,1.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,1.0,1.0,0.0,3.0,3.0,,,,
157,0,1,1,0,0,1,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,2.0,1.0,1.0,3.0,3.0,,,,
158,0,1,0,1,1,0,2.0,9.0,13.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,1.0,2.0,0.0,3.0,3.0,,,,
159,0,1,0,1,0,1,17.0,93.0,170.0,119.0,42.0,5.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,1.0,1.0,0.0,3.0,3.0,,,,
160,0,1,0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,2.0,2.0,0.0,3.0,3.0,,,,
161,0,0,1,1,1,0,220.0,823.0,976.0,519.0,120.0,9.0,0.0,0.0,0.0,4.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,0.0,1.0,0.0,3.0,3.0,,,,
162,0,0,1,1,0,1,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,2.0,2.0,0.0,3.0,3.0,,,,
163,0,0,1,0,1,1,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,2.0,2.0,0.0,3.0,3.0,,,,
164,0,0,0,1,1,1,159.0,749.0,932.0,533.0,122.0,14.0,1.0,0.0,0.0,1.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,0.0,1.0,0.0,3.0,3.0,,,,
165,1,1,0,0,0,0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,3.0,0.0,2.0,2.0,4.0,,,,
166,1,0,1,0,0,0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,3.0,0.0,1.0,2.0,4.0,,,,
167,1,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,3.0,1.0,1.0,2.0,4.0,,,,
168,1,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,3.0,1.0,1.0,2.0,4.0,,,,
169,1,0,0,0,0,1,0.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,3.0,0.0,1.0,2.0,4.0,,,,
170,0,1,1,0,0,0,0.0,1.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,3.0,0.0,1.0,2.0,4.0,,,,
171,0,1,0,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,3.0,1.0,1.0,2.0,4.0,,,,
172,0,1,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,3.0,1.0,1.0,2.0,4.0,,,,
173,0,1,0,0,0,1,1.0,3.0,7.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,3.0,0.0,1.0,2.0,4.0,,,,
174,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,3.0,1.0,1.0,2.0,4.0,,,,
175,0,0,1,0,1,0,15.0,137.0,263.0,140.0,31.0,4.0,2.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,2.0,0.0,0.0,2.0,4.0,,,,
176,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,4.0,1.0,2.0,2.0,4.0,,,,
177,0,0,0,1,1,0,385.0,1657.0,1635.0,729.0,167.0,17.0,4.0,2.0,0.0,3.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,1.0,0.0,0.0,2.0,4.0,,,,
178,0,0,0,1,0,1,8.0,127.0,230.0,150.0,35.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,2.0,0.0,0.0,2.0,4.0,,,,
179,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,3.0,1.0,1.0,2.0,4.0,,,,
180,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,5.0,0.0,3.0,1.0,5.0,,,,
181,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,5.0,0.0,3.0,1.0,5.0,,,,
182,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,5.0,0.0,3.0,1.0,5.0,,,,
183,0,0,0,1,0,0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,4.0,0.0,2.0,1.0,5.0,,,,
184,0,0,0,0,1,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,4.0,0.0,2.0,1.0,5.0,,,,
185,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0.0,0.0,1,0,1,1,1,5.0,0.0,3.0,1.0,5.0,,,,
186,0,1,1,1,1,1,9.0,34.0,32.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,0.0,3.0,0.0,5.0,1.0,,,,
187,1,0,1,1,1,1,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,0.0,4.0,0.0,5.0,1.0,,,,
188,1,1,0,1,1,1,7.0,37.0,24.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,0.0,3.0,0.0,5.0,1.0,,,,
189,1,1,1,0,1,1,2.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,0.0,3.0,0.0,5.0,1.0,,,,
190,1,1,1,1,0,1,4.0,9.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,0.0,3.0,0.0,5.0,1.0,,,,
191,1,1,1,1,1,0,3.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,0.0,4.0,0.0,5.0,1.0,,,,
192,1,1,1,1,0,0,51.0,103.0,74.0,25.0,2.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,0.0,2.0,0.0,4.0,2.0,,,,
193,1,1,1,0,1,0,5.0,19.0,16.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,0.0,2.0,0.0,4.0,2.0,,,,
194,1,1,1,0,0,1,1.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,1.0,2.0,0.0,4.0,2.0,,,,
195,1,1,0,1,1,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,1.0,3.0,1.0,4.0,2.0,,,,
196,1,1,0,1,0,1,4.0,12.0,19.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,1.0,2.0,0.0,4.0,2.0,,,,
197,1,1,0,0,1,1,103.0,373.0,248.0,98.0,29.0,4.0,0.0,1.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,0.0,1.0,0.0,4.0,2.0,,,,
198,1,0,1,1,1,0,9.0,31.0,17.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,0.0,3.0,0.0,4.0,2.0,,,,
199,1,0,1,1,0,1,0.0,25.0,19.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,0.0,2.0,0.0,4.0,2.0,,,,
200,1,0,1,0,1,1,34.0,76.0,56.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,0.0,2.0,0.0,4.0,2.0,,,,
201,1,0,0,1,1,1,10.0,22.0,14.0,13.0,2.0,3.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,0.0,2.0,0.0,4.0,2.0,,,,
202,0,1,1,1,1,0,5.0,28.0,27.0,23.0,5.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,0.0,2.0,0.0,4.0,2.0,,,,
203,0,1,1,1,0,1,124.0,295.0,243.0,90.0,28.0,6.0,0.0,2.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,0.0,1.0,0.0,4.0,2.0,,,,
204,0,1,1,0,1,1,2.0,10.0,10.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,1.0,2.0,0.0,4.0,2.0,,,,
205,0,1,0,1,1,1,76.0,353.0,299.0,195.0,39.0,8.0,2.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,0.0,1.0,0.0,4.0,2.0,,,,
206,0,0,1,1,1,1,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,1.0,3.0,1.0,4.0,2.0,,,,
207,1,1,1,0,0,0,6.0,49.0,47.0,21.0,10.0,1.0,0.0,1.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,1.0,1.0,0.0,3.0,3.0,,,,
208,1,1,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,2.0,2.0,2.0,3.0,3.0,,,,
209,1,1,0,0,1,0,1.0,9.0,7.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,1.0,1.0,1.0,3.0,3.0,,,,
210,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,2.0,1.0,1.0,3.0,3.0,,,,
211,1,0,1,1,0,0,65.0,236.0,177.0,118.0,30.0,15.0,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,0.0,1.0,0.0,3.0,3.0,,,,
212,1,0,1,0,1,0,54.0,275.0,183.0,156.0,34.0,10.0,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,0.0,1.0,0.0,3.0,3.0,,,,
213,1,0,1,0,0,1,2.0,53.0,56.0,23.0,8.0,2.0,1.0,1.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,1.0,1.0,0.0,3.0,3.0,,,,
214,1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,1.0,2.0,1.0,3.0,3.0,,,,
215,1,0,0,1,0,1,2.0,16.0,20.0,11.0,13.0,8.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,1.0,1.0,0.0,3.0,3.0,,,,
216,1,0,0,0,1,1,777.0,1929.0,1851.0,823.0,190.0,42.0,7.0,3.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,0.0,0.0,0.0,3.0,3.0,,,,
217,0,1,1,1,0,0,912.0,2067.0,1811.0,806.0,187.0,40.0,7.0,2.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,0.0,0.0,0.0,3.0,3.0,,,,
218,0,1,1,0,1,0,4.0,21.0,16.0,14.0,11.0,5.0,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,1.0,1.0,0.0,3.0,3.0,,,,
219,0,1,1,0,0,1,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,2.0,1.0,1.0,3.0,3.0,,,,
220,0,1,0,1,1,0,0.0,11.0,5.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,1.0,1.0,1.0,3.0,3.0,,,,
221,0,1,0,1,0,1,102.0,470.0,462.0,301.0,94.0,25.0,1.0,2.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,1.0,0.0,0.0,3.0,3.0,,,,
222,0,1,0,0,1,1,80.0,463.0,471.0,310.0,80.0,22.0,6.0,2.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,1.0,0.0,0.0,3.0,3.0,,,,
223,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,1.0,2.0,1.0,3.0,3.0,,,,
224,0,0,1,1,0,1,0.0,3.0,9.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,1.0,1.0,1.0,3.0,3.0,,,,
225,0,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,2.0,2.0,2.0,3.0,3.0,,,,
226,0,0,0,1,1,1,2.0,2.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,1.0,1.0,1.0,3.0,3.0,,,,
227,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,3.0,1.0,3.0,2.0,4.0,,,,
228,1,0,1,0,0,0,98.0,622.0,577.0,410.0,102.0,19.0,4.0,2.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,1.0,0.0,0.0,2.0,4.0,,,,
229,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,2.0,1.0,2.0,2.0,4.0,,,,
230,1,0,0,0,1,0,5.0,65.0,70.0,40.0,14.0,7.0,3.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,1.0,0.0,1.0,2.0,4.0,,,,
231,1,0,0,0,0,1,0.0,9.0,12.0,11.0,19.0,3.0,0.0,3.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,2.0,0.0,1.0,2.0,4.0,,,,
232,0,1,1,0,0,0,3.0,7.0,19.0,9.0,13.0,2.0,3.0,1.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,2.0,0.0,1.0,2.0,4.0,,,,
233,0,1,0,1,0,0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,2.0,0.0,2.0,2.0,4.0,,,,
234,0,1,0,0,1,0,0.0,5.0,17.0,2.0,3.0,5.0,2.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,2.0,0.0,1.0,2.0,4.0,,,,
235,0,1,0,0,0,1,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,3.0,0.0,2.0,2.0,4.0,,,,
236,0,0,1,1,0,0,10.0,46.0,52.0,39.0,10.0,7.0,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,1.0,0.0,1.0,2.0,4.0,,,,
237,0,0,1,0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,2.0,1.0,2.0,2.0,4.0,,,,
238,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,3.0,1.0,3.0,2.0,4.0,,,,
239,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,2.0,1.0,2.0,2.0,4.0,,,,
240,0,0,0,1,0,1,0.0,9.0,10.0,10.0,6.0,6.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,2.0,0.0,1.0,2.0,4.0,,,,
241,0,0,0,0,1,1,1.0,8.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,2.0,0.0,2.0,2.0,4.0,,,,
242,1,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,3.0,0.0,3.0,1.0,5.0,,,,
243,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,4.0,0.0,4.0,1.0,5.0,,,,
244,0,0,1,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,3.0,0.0,3.0,1.0,5.0,,,,
245,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0,0.0,0,0,1,0,1,3.0,0.0,3.0,1.0,5.0,,,,
